Recipe_ID,calories,Total Fat,Saturated Fat,Cholesterol,Sodium,Potassium,Total Carbohydrates,Dietary Fiber,Protein,Sugars,Vitamin A,Vitamin C,Calcium,Iron,Thiamin,Niacin,Vitamin B6,Magnesium,Folate
230637,146.0,6.5,2.0,17,154,228,14.5,1.3,7.4,0,349,12,41,1,0,2,0,25,23
221985,537.0,23.6,9.0,48,1814,412,68.5,7.1,17,3,6228,49,259,6,1,11,0,73,158
278681,1092.0,73.3,9.0,292,1705,2289,77,28.1,40.2,13,22134,55,216,6,1,11,1,161,300
49613,205.0,11.7,3.0,279,119,225,14.7,2.3,11.3,2,537,5,67,2,0,3,0,32,43
76981,512.0,24.2,10.0,93,937,695,41.8,8.1,32.9,5,1190,8,341,3,0,13,1,87,62
26656,570.0,40.4,21.0,108,973,617,29,3.4,26,5,1304,9,449,3,0,8,0,71,55
79414,489.0,23.6,5.0,53,2505,619,43.6,5.6,19.8,5,1090,21,101,3,0,5,1,63,67
85031,423.0,33,17.0,98,373,518,12.7,2,21.2,5,2105,224,391,2,0,8,0,49,36
216926,433.0,20.2,4.0,27,867,444,48.9,3.3,14.1,6,341,22,236,3,0,5,0,32,97
237917,339.0,3.9,1.0,0,985,728,65.4,13.8,13,4,202,8,116,4,0,5,0,124,95
234422,283.0,12.2,5.0,196,661,198,30.8,2,12.1,1,570,14,84,3,0,5,0,25,88
157674,595.0,15.2,4.0,94,1041,877,83.6,7.3,28.2,15,1525,16,111,7,1,18,1,91,212
99970,325.0,14.3,7.0,98,1524,702,11.8,1.6,35.7,6,565,9,245,2,0,21,1,60,20
262517,280.0,9.4,2.0,5,374,452,44,7.4,8.2,1,437,10,121,2,0,2,0,45,87
242343,515.0,15.3,5.0,73,1032,685,56.8,7.6,36.5,4,881,25,211,5,1,21,1,69,134
232803,545.0,27.7,10.0,376,3480,799,26.8,0.9,40.2,15,1468,81,131,7,0,7,1,89,27
246804,196.0,4.4,1.0,0,126,915,28.6,8.2,14.6,4,5152,53,306,8,0,9,1,118,113
263556,681.0,28.1,4.0,41,1356,2166,73.4,24.5,42.1,5,8903,61,203,8,1,13,1,243,370
263949,362.0,27.2,16.0,92,875,255,3.8,0.5,25.8,1,821,2,569,2,0,4,0,33,17
142936,622.0,28.5,12.0,104,478,960,56.3,5.9,33.2,8,5601,234,291,6,0,14,1,77,209
139601,168.0,4.7,2.0,25,601,339,10.6,1.4,15,3,163,42,30,1,0,6,1,27,22
277222,360.0,6.9,1.0,42,2210,1070,43.3,11.4,33.4,2,203,14,101,3,0,8,1,107,94
21635,193.0,10.8,7.0,27,349,51,15.7,1,8.6,0,44,1,10,1,0,1,0,8,33
261559,420.0,24.9,8.0,93,815,568,26.3,4.5,25.2,4,669,28,146,3,0,10,1,48,95
139726,480.0,21.9,11.0,77,826,507,44.9,5.7,26.3,4,717,11,177,4,0,9,0,62,96
219444,494.0,14.4,7.0,57,1329,770,81.7,9.2,29.5,2,401,16,141,4,0,9,0,114,66
85875,378.0,16.6,8.0,30,838,215,42.7,4,14.5,3,600,9,301,3,0,5,0,27,84
16861,177.0,8.2,2.0,58,217,196,4.5,0.4,19.4,2,811,4,19,1,0,8,0,18,13
220559,307.0,14,7.0,44,868,203,28.2,1.7,16.8,0,279,6,235,3,0,5,0,22,66
262514,468.0,25,11.0,36,878,460,43.3,4.4,21.4,16,531,36,101,3,0,8,0,87,73
22849,865.0,48.6,21,166,1486,996,56.2,3.3,51.3,20,1558,17,411,5,0,18,1,107,74
17239,942.0,81,31.0,153,375,683,30.3,4.8,28.7,19,3722,43,181,4,0,9,1,84,67
111650,225.0,13.4,5.0,69,951,353,4,0.3,19.2,1,81,4,35,3,0,8,0,20,9
228909,547.0,4.4,3.0,13,1414,194,86.8,9.7,19.5,2,276,1,259,4,1,5,0,37,154
21150,456.0,31.7,11.0,30,578,179,32,3.1,11.4,2,695,21,220,2,0,4,0,23,58
245519,455.0,24.3,8.0,76,1345,308,37,3.1,26.8,4,563,1,228,4,0,10,0,33,84
26932,23.0,0.5,0.0,0,151,190,4.6,1.9,1,2,279,33,11,0,0,1,0,13,15
107512,138.0,12.3,8.0,35,273,101,6.2,0.8,2.1,0,529,3,22,0,0,1,0,9,16
54680,123.0,7.1,1.0,0,235,177,12.8,2.3,2.9,5,461,7,23,1,0,1,0,19,37
221371,178.0,15.2,8.0,42,508,147,2.4,0.2,8,1,363,1,96,1,0,3,0,10,5
17034,10.0,0.1,0.0,0,4,113,2.2,0.7,0.5,1,406,7,9,0,0,0,0,6,10
86136,93.0,0.7,0.0,19,115,316,4.5,1.2,16.9,2,859,11,22,1,0,12,0,26,20
14802,263.0,27,4.0,0,231,17,4.1,0.9,1,2,475,14,6,1,0,0,0,1,2
23948,45.0,4,1.0,3,102,118,2.3,1.3,0.7,0,95,2,13,0,0,0,0,7,15
223571,15.0,1,0.0,0,1,71,1.4,0.7,0.3,0,143,3,3,0,0,0,0,5,7
222863,198.0,14.8,2.0,0,82,596,17,6.4,3.3,4,881,19,29,1,0,3,0,40,82
217841,117.0,9,4.0,15,293,90,7.1,0.8,3.4,1,353,5,79,0,0,0,0,9,16
49354,72.0,0.3,0.0,0,4,188,18.6,2.1,0.7,16,957,30,15,0,0,1,0,11,17
221283,170.0,11.3,2.0,0,261,497,16.6,7.7,3.8,3,540,21,25,1,0,2,0,34,84
217200,49.0,4.2,2.0,13,86,38,1.6,0.4,2.2,1,133,6,2,0,0,0,0,3,7
25526,115.0,7.9,4.0,27,467,122,4.2,0.4,7.1,2,490,0,167,0,0,1,0,13,2
20664,82.0,6.9,5.0,19,168,59,2.3,0.1,2.1,1,314,1,66,0,0,0,0,4,4
72689,41.0,0.1,0.0,0,17,138,10.3,1.5,0.8,7,501,7,15,0,0,1,0,8,8
244278,599.0,39.8,15.0,61,722,786,42.5,9.7,21.3,4,1192,19,455,3,0,8,0,67,168
279283,54.0,1.2,0.0,27,181,90,0.4,0.1,9.8,0,7,0,5,0,0,6,0,9,1
278376,154.0,13,8.0,38,398,137,3.6,0.6,6.3,1,915,2,169,0,0,0,0,7,6
219054,52.0,4,1.0,6,165,17,3.3,0.1,1,2,129,1,27,0,0,0,0,1,2
135910,68.0,6.2,1.0,0,60,206,3.6,2.8,0.9,0,62,4,5,0,0,1,0,12,34
105006,288.0,23.7,15.0,71,1130,157,2.1,0.3,16.9,1,770,5,421,0,0,4,0,22,9
110321,13.0,0.1,0.0,0,23,24,3.2,0.6,0.2,2,62,5,3,0,0,0,0,2,3
89654,78.0,6.9,1.0,0,93,157,4,0.7,0.7,2,338,10,12,0,0,0,0,8,15
223493,132.0,10.4,2.0,214,163,121,2.8,0.8,6.8,1,356,1,32,1,0,2,0,11,30
60713,111.0,11.4,4.0,12,159,47,2,0.2,0.8,0,339,2,24,0,0,0,0,3,3
278078,131.0,10.7,7.0,34,342,178,3.1,1,6.4,1,2524,2,166,1,0,1,0,23,32
214053,70.0,6.2,1.0,94,124,39,0.5,0.1,3.2,0,188,1,15,1,0,1,0,3,9
222695,152.0,4.9,1,49,597,418,19.7,3.4,8.3,6,780,18,32,1,0,3,0,37,43
278770,787.0,52.2,17.0,87,780,320,54.1,4.7,26.2,1,850,8,438,2,0,8,0,121,21
189117,143.0,9.1,7.0,30,437,158,7.2,1.9,8.5,1,82,2,17,1,0,0,0,13,4
88461,136.0,0.5,0.0,0,149,307,34.3,4.2,1.3,27,285,71,42,1,0,1,0,21,29
14829,96.0,8.5,2.0,8,356,86,2.5,1.1,2.7,1,265,6,81,0,0,1,0,7,12
221181,154.0,8.2,5.0,22,345,190,13.8,3.3,7.4,1,573,5,162,1,0,1,0,25,10
233411,225.0,15.3,2.0,0,177,698,23.9,8.3,4.2,3,1041,25,30,1,0,3,0,46,119
238857,26.0,0.1,0.0,0,121,118,6.1,1.1,0.9,3,238,22,8,0,0,0,0,6,9
261051,188.0,14.4,8.0,38,580,179,6.9,0.7,8.2,4,492,8,235,1,0,2,0,15,8
61254,61.0,4.1,1.0,0,6,271,6.3,2.9,1.2,2,514,12,15,1,0,1,0,18,32
221287,173.0,14.8,2.0,0,317,596,11.3,7.4,2.5,2,456,16,19,1,0,2,0,35,90
100493,251.0,27.7,4.0,23,303,51,0.7,0.3,1,0,447,3,9,0,0,0,0,3,7
238446,141.0,9.3,1.0,0,230,522,15.4,5.3,2.1,8,1187,29,24,3,0,2,0,32,62
174480,65.0,6.9,1.0,0,48,12,0.9,0.2,0.1,0,5,1,5,0,0,0,0,1,0
139686,952.0,66.9,29.0,120,1984,424,55.1,4.8,36.7,5,998,3,991,3,0,8,0,145,41
151103,41.0,3.5,0.0,0,3,100,2.5,1,0.6,1,286,16,6,0,0,0,0,7,7
237491,719.0,56.4,32.0,175,2284,603,7.4,1.2,46.1,3,1753,9,848,1,0,16,0,59,33
221372,227.0,15.4,7.0,57,823,254,6.6,0.7,14.9,3,500,4,186,1,0,5,0,23,12
68866,159.0,3.2,1.0,7,145,421,23,7.9,10.2,0,21,2,41,2,0,3,0,46,150
134154,360.0,20.7,2.0,62,43,957,38.5,5.2,6.9,4,641,47,43,2,0,4,1,54,59
204723,203.0,12.1,6.0,30,209,698,16.6,5.9,9.7,6,1073,42,242,2,0,2,0,56,107
222211,224.0,14.7,9.0,46,541,57,12.8,3.8,10,1,502,1,180,1,0,1,0,7,7
16652,269.0,2.9,0.0,0,153,252,54.8,1.9,5.2,3,190,22,43,4,0,4,0,26,149
75742,228.0,15.6,9.0,38,347,652,13.1,3,11.7,6,1224,53,274,1,0,5,0,46,66
57352,208.0,3.8,1.0,0,222,155,38.9,1.1,3.8,1,102,2,21,3,0,3,0,18,110
46312,540.0,37.6,22.0,101,834,595,22.8,3.5,31.6,8,1376,40,876,2,0,7,0,67,92
87177,267.0,17.9,2.0,0,345,703,25.1,10.1,6.1,2,669,20,51,2,0,3,0,56,123
86817,246.0,6.4,3.0,13,1096,281,37.6,7.1,8.2,8,1759,32,178,5,0,1,0,47,12
157854,282.0,18.3,7.0,16,439,362,22.7,6.9,7.2,0,0,1,65,2,0,2,0,41,89
38169,223.0,12.1,7.0,32,427,457,20.6,5,8.7,1,360,3,96,2,0,2,0,58,163
16557,209.0,4.6,1.0,0,296,390,39.6,3.3,4.8,7,1489,36,37,2,0,3,0,34,84
142655,127.0,1.4,0.0,3,727,120,20,3.3,8,4,515,18,168,1,0,1,0,26,16
221932,171.0,7.3,1.0,0.5,240,158,23.5,1,2.6,2,81,4,16,1,0,2,0,16,46
25905,332.0,7.4,4.0,20,1046,354,56.7,3.1,12.4,5,613,24,198,2,0,5,0,50,120
141250,423.0,30.2,19.0,85,751,438,35.4,3.5,8.5,2,1165,11,92,2,0,3,0,39,87
222355,245.0,20.8,10.0,41,123,286,15.2,3.1,2.9,4,756,33,15,1,0,2,0,31,44
13935,590.0,26.9,12.0,50,692,548,68.5,8.1,23.2,10,4654,97,508,3,0,5,1,46,68
260036,256.0,7.4,1.0,0.5,41,259,42.7,2.8,4.6,2,779,41,37,2,0,3,0,26,131
222210,112.0,6.2,1.0,1,379,192,11.3,3.3,3.4,1,392,3,34,1,0,1,0,20,40
232061,423.0,17.6,7.0,39,443,482,50.8,5.3,16,3,1039,19,223,2,0,3,0,57,24
164313,324.0,13.2,3.0,68,293,748,33,4.9,20.1,11,1300,35,88,3,0,11,1,55,85
221935,336.0,11,4.0,55,847,843,29.2,6,31.5,3,758,17,221,1,0,7,1,88,45
221937,278.0,7.2,2.0,27,1308,338,38.1,3.4,15.5,7,269,23,100,3,0,6,0,40,82
238599,131.0,14,4.0,12,188,28,1.3,0.1,0.6,0,148,1,18,0,0,0,0,2,3
139830,567.0,23.1,7.0,188,951,882,59.5,7.8,31.2,15,2082,36,180,6,1,9,0,88,142
53729,409.0,18.8,3.0,54,407,511,43,4.9,17.3,5,251,25,145,2,0,3,0,49,65
142614,416.0,19.2,5.0,43,644,751,38.5,6,22.6,7,1154,55,189,3,0,7,1,59,117
74337,351.0,9.6,2.0,43,2416,880,40.3,7.5,28.7,4,1915,34,108,2,0,7,1,102,51
221936,416.0,15.2,4.0,47,481,775,38.9,3.6,30.1,4,1216,35,170,3,0,9,1,61,97
233899,324.0,18.2,3.0,62,290,778,23.9,5.5,18.5,8,1085,30,50,2,0,10,1,61,70
149052,984.0,44.4,8.0,137,1154,843,117.5,5,42.2,10,1281,35,127,5,1,12,1,76,174
12759,472.0,28.3,4.0,33,353,426,37.5,4.8,17,2,134,16,68,2,0,6,1,60,46
264214,187.0,6.1,1.0,104,226,338,20.9,3.5,13.9,4,1004,25,79,3,0,5,0,53,26
58559,385.0,28.6,5.0,21,428,174,25.7,2.5,7.8,3,311,13,40,1,0,1,0,26,7
263121,143.0,4.9,1.0,31,55,442,16,4,10.3,1,664,8,42,1,0,5,0,44,34
228267,413.0,14.2,2.0,36,738,999,42.4,5.6,29.7,10,1711,29,98,3,0,15,1,132,130
263122,322.0,9,3.0,35,833,591,34.6,3.8,21.2,2,1043,18,80,3,0,6,0,48,88
278965,313.0,10.4,4.0,36,531,709,36.2,4.4,20,5,1551,63,101,3,0,7,1,53,85
231814,589.0,31.5,8.0,56,1591,634,47.8,3.8,27,4,623,18,138,3,0,8,1,51,107
238378,526.0,18,4.0,47,293,1167,62.3,13.7,33.2,8,565,30,159,3,0,9,1,132,110
262912,506.0,23.9,6.0,33,1450,1106,57.8,11.8,21,5,891,13,175,2,0,6,1,125,59
161462,756.0,32.2,4.0,52,2501,1415,94.7,9.9,35.3,9,3069,74,177,5,0,10,1,140,77
260159,670.0,20.5,8.0,101,212,1368,75.7,10.7,41.9,12,41203,70,267,3,1,21,1,127,74
263093,355.0,28.2,5.0,19,289,257,18.3,2.5,8.7,1,839,15,64,1,0,2,0,34,13
263119,167.0,6.5,1.0,24,240,203,21.3,2.7,7.4,2,112,12,47,1,0,2,0,30,27
256578,404.0,5.2,2.0,43,225,1116,64.6,10.3,27.8,27,1846,61,231,5,1,14,1,122,167
263108,830.0,45.1,7.0,266,3350,1531,59.3,8.7,48.1,20,5465,89,145,8,1,18,1,119,169
263120,209.0,7.8,4.0,42,407,464,18.3,2.9,17.2,2,964,15,159,1,0,3,0,50,28
263106,674.0,57.3,9.0,35,411,311,30.6,3.5,10.8,2,374,14,69,2,0,5,0,43,55
109777,377.0,11.1,3.0,316,830,543,26.2,4.2,41.9,1,862,9,114,6,0,8,0,99,16
230862,947.0,21.7,7.0,49,1926,851,133.1,7.9,51.8,18,566,12,338,10,1,35,1,98,247
228902,471.0,17.5,6.0,54,1067,696,47.6,2.8,30.7,3,477,3,86,1,0,5,1,46,11
237006,826.0,44.1,8.0,361,2750,291,43.2,2.5,46.5,5,937,17,59,3,0,7,0,37,16
263161,772.0,40.5,11.0,105,1060,1294,70,13.2,35.1,2,829,20,133,5,1,15,1,111,255
151153,992.0,54.7,31.0,218,1467,750,62.8,5,60.3,5,2856,60,788,6,1,29,1,102,159
72558,348.0,9.6,2.0,115,1012,333,44.7,3.4,18.8,5,828,45,123,4,0,9,0,43,92
8818,673.0,29.1,11.0,65,979,639,72.8,6.7,31,7,1084,47,418,5,1,16,1,64,155
174658,458.0,26.3,11.0,55,741,485,37.3,6.1,18.9,2,501,10,256,3,0,7,0,45,80
164313,324.0,13.2,3.0,68,293,748,33,4.9,20.1,11,1300,35,88,3,0,11,1,55,85
229247,688.0,35.2,17.0,112,1296,851,49.4,5.4,43.2,3,7996,14,754,6,0,17,1,113,185
236128,148.0,2.4,1.0,59,540,346,7.5,1.5,23.1,3,1598,5,35,1,0,11,0,30,14
139830,567.0,23.1,7.0,188,951,882,59.5,7.8,31.2,15,2082,36,180,6,1,9,0,88,142
13890,405.0,11.7,5.0,16,1325,670,54.8,8.1,21.1,3,644,5,271,4,0,7,0,65,142
16731,548.0,31.2,16.0,98,1685,429,34.4,4.3,33.2,3,1128,27,412,2,0,10,0,72,31
86347,629.0,39.1,21.0,128,868,609,33,6,38.4,3,2749,17,500,4,0,8,1,87,35
186983,397.0,16.6,7.0,104,821,548,19.9,1.5,40.3,3,778,18,241,2,0,24,1,59,57
165155,497.0,23.8,9.0,102,1532,792,33,6.7,38.7,3,1441,31,333,4,0,21,1,72,114
269745,342.0,18.2,6.0,66,788,416,24.1,3.4,20.4,2,186,5,60,2,0,7,0,52,15
245713,436.0,22,9.0,218,1295,375,40.5,2.9,18.9,3,627,1,212,4,0,7,0,35,102
278702,455.0,20.6,9.0,70,1291,269,41,2.7,24.8,3,370,14,116,3,0,10,0,31,82
221256,145.0,2.3,1.0,59,695,142,6,0,22,2,14,0,10,1,0,11,0,18,2
270862,374.0,24.8,12.0,84,514,244,16.7,2.1,21.2,1,668,1,168,2,0,5,0,35,13
265382,155.0,4.3,2.0,19,179,281,16.9,1.9,12.2,4,253,25,37,1,0,5,0,34,20
26602,449.0,22,11.0,87,1522,649,34.6,7.5,28.4,3,1000,8,299,4,0,10,0,79,22
214814,321.0,14.2,4.0,49,717,350,28.2,4,20.5,3,268,9,128,1,0,9,0,57,10
234487,552.0,31.1,13.0,79,762,185,40,2.7,28,2,486,13,313,2,0,4,0,19,79
277359,370.0,7.7,1.0,47,740,717,48.3,5,25.7,2,365,27,85,2,0,9,1,78,63
260306,425.0,13.7,2.0,0,109,1230,64.7,10.7,14.5,12,15652,33,121,3,0,12,0,111,55
70954,528.0,14.8,6.0,232,706,406,50.6,3,46.3,1,790,6,380,6,0,14,1,113,171
269997,768.0,54.9,23.0,162,2179,1546,22.5,6.8,47.7,12,1192,152,323,7,1,20,1,92,90
279856,438.0,28.5,15.0,114,1036,290,11.3,0.7,33.2,1,956,3,393,2,0,12,0,45,19
262680,603.0,49.3,21.0,480,1355,554,6.4,1.4,33.3,3,2384,32,239,3,1,10,1,38,68
216628,484.0,21.2,5.0,0,781,91,64.4,4.7,14.5,21,25,28,9,1,0,4,0,8,12
229315,191.0,5.6,1.0,2,286,336,30.2,3.9,5.8,3,4324,16,40,2,0,3,0,35,60
262198,321.0,18.2,7.0,246,1609,446,17.8,3.7,23.8,2,1483,6,98,5,0,3,0,58,34
276614,653.0,38.5,18.0,111,1524,481,41.8,5.3,33.8,3,1444,10,478,4,0,10,0,68,87
88542,374.0,21.4,11.0,79,997,411,23.5,1.7,22.9,6,580,3,337,2,0,8,0,43,60
246147,380.0,18.2,8.0,103,596,388,17,2.2,35,1,4843,4,267,2,0,17,1,59,92
270456,184.0,9.4,5.0,24,486,337,16.3,4.2,9.5,2,581,49,106,2,0,2,0,43,46
255628,412.0,24.7,2.0,0,69,1006,61.1,8.4,16.6,5,245,63,78,2,0,4,1,88,45
263661,224.0,6.5,2.0,0,457,303,23.6,4.6,20.4,1,25,24,62,4,0,11,1,34,79
50384,706.0,28.7,12.0,106,1594,521,64.5,4.5,45.4,5,1004,11,333,5,1,25,1,72,137
254550,730.0,44.3,15.0,96,1244,721,58.8,5.8,26.5,5,627,3,98,4,0,11,1,95,88
278729,306.0,7.6,2.0,59,496,335,31.2,2.4,27.1,1,159,2,41,3,0,14,0,38,67
268971,152.0,6.2,3.0,11,351,385,21.9,3.7,4,4,669,8,53,1,0,3,0,34,39
195841,356.0,16.4,3.0,84,361,352,25.5,2.1,26.8,2,79,5,94,3,0,10,0,36,55
24350,604.0,24.6,6.0,291,1194,996,48.1,3.9,46.2,7,846,40,182,7,1,20,1,64,136
263379,532.0,32.9,15.0,225,2194,581,34.9,2.9,24.6,6,1165,9,111,5,1,9,0,38,94
17089,796.0,50.7,22.0,102,1152,414,62.1,5.8,27,2,1831,8,541,4,0,5,0,148,42
189124,28.0,0.9,0.0,0,4,97,5.1,0.8,0.8,1,390,12,4,0,0,1,0,6,13
192448,146.0,11.6,2.0,62,393,438,9.3,5.2,3.9,2,409,12,26,1,0,2,0,26,71
16948,256.0,20.1,12.0,65,915,255,7.2,1.2,12.7,2,1274,1,199,1,0,2,0,23,7
17052,147.0,9.8,7.0,28,347,182,8.4,2.3,6.9,1,177,3,40,1,0,1,0,17,7
217909,47.0,0.2,0.0,0,4,184,12.2,1.6,0.7,9,152,10,44,0,0,0,0,9,11
217916,51.0,3.8,1.0,0,3,173,4.7,2.3,0.8,2,97,17,9,0,0,1,0,11,28
222859,300.0,24.7,5.0,10,306,269,18.2,2.7,5.2,3,923,7,64,1,0,2,0,37,43
232318,109.0,9.9,3.0,10,254,275,5.3,3.2,1.9,1,236,6,18,0,0,1,0,16,38
233271,87.0,7.3,1.0,0,5,325,6.4,4,1.3,2,244,11,11,1,0,2,0,20,42
22172,684.0,41.1,20.0,114,1294,734,42.5,9.2,35.6,3,816,12,568,5,0,12,0,83,91
221222,397.0,7.2,1.0,0,364,99,79.8,2.2,4.8,51,100,0,81,2,0,3,0,14,59
221285,250.0,18.2,4.0,11,724,668,13.5,7.4,11.8,2,659,29,63,1,0,4,0,40,97
221291,371.0,36.7,5.0,10,304,573,12.3,7.4,2.9,2,421,12,22,1,0,2,1,34,84
231133,151.0,11.8,2.0,0,135,410,12,5.1,2.2,4,498,32,33,1,0,2,0,24,48
230451,58.0,4.9,1.0,0,67,201,4,2.4,0.9,1,81,6,7,0,0,1,0,12,28
231016,302.0,18.2,11.0,48,263,80,30.7,1,4.5,14,555,0,42,1,0,2,0,9,37
231022,38.0,0.2,0.0,0,296,259,8.6,1.7,1.2,5,1022,59,18,0,0,1,0,14,26
24587,35.0,2.8,1.0,5,79,69,1.6,0.6,1.1,1,233,5,31,0,0,0,0,5,8
219888,234.0,19.4,10.0,53,376,254,6.5,2.1,9.3,1,930,13,124,1,0,3,0,18,32
23176,42.0,2.9,1.0,5,92,78,2.8,1,1.5,0,119,2,12,0,0,0,0,6,9
238095,49.0,1.3,0.0,0,116,271,8.2,1.3,1.2,6,2541,39,32,2,0,1,0,9,17
241639,132.0,10.7,4.0,16,274,82,6.6,0.7,3.5,0,297,6,81,0,0,1,0,12,15
77154,474.0,14.9,5.0,45,1622,775,57.8,7.7,26.4,3,498,17,159,5,1,11,0,87,232
266022,398.0,14.2,4.0,65,543,1635,43.2,5.4,26,15,344,71,87,2,1,10,1,73,35
18853,403.0,10.8,3.0,235,449,500,7.1,0.3,64.1,1,214,0,14,10,0,10,0,44,16
213709,468.0,24.9,8.0,89,368,1027,39.6,8.1,27.1,13,4103,105,102,3,1,11,1,56,63
272664,323.0,21.1,8.0,52,1374,498,19.1,2.6,14.6,5,995,23,80,2,0,4,0,34,16
214896,240.0,13.6,5.0,52,427,321,13.6,2.9,15.4,3,692,11,33,2,0,6,0,29,13
80680,153.0,1.6,0.0,3,2162,590,25.2,6.3,9.5,1,41,5,59,2,0,3,0,74,205
53465,389.0,13.1,4.0,55,1740,845,43.7,14.1,26.6,3,1211,12,114,5,0,9,0,93,139
159881,563.0,32.5,12.0,170,1074,1220,6.9,1.2,57.3,1,512,21,39,4,1,23,2,78,17
232121,614.0,31.1,17.0,129,1216,626,41.5,12.7,44.3,2,1121,23,659,5,0,12,1,89,74
234177,242.0,7.4,3.0,38,958,371,28.8,5.6,16.7,4,236,7,122,2,0,6,0,46,44
229053,213.0,11.2,4.0,70,772,276,5.4,0.7,21.2,2,338,49,17,3,0,4,0,22,11
187504,195.0,8.1,3.0,27,839,402,19.4,4.5,10.9,2,624,22,42,2,0,4,0,31,34
268963,353.0,23.1,9.0,90,83,471,11.4,3,24.8,3,1589,7,44,4,0,7,1,33,25
107512,138.0,12.3,8.0,35,273,101,6.2,0.8,2.1,0,529,3,22,0,0,1,0,9,16
278719,170.0,3,1.0,43,1290,328,17.5,3.2,18.3,3,1090,9,61,3,0,11,0,42,11
221371,178.0,15.2,8.0,42,508,147,2.4,0.2,8,1,363,1,96,1,0,3,0,10,5
274379,317.0,8.3,1.0,48,942,298,44.3,1.9,18.3,12,231,9,36,2,0,12,0,44,9
16166,621.0,39.7,15.0,184,917,1077,6.6,1.6,55.8,2,979,18,59,8,0,18,1,71,28
235246,505.0,26.8,8.0,113,989,599,25.5,1.9,36.7,6,502,16,58,3,1,15,1,46,48
269407,307.0,14.6,6.0,71,991,516,18.6,4.6,23.9,3,216,12,51,4,0,10,0,37,31
276975,226.0,12.7,3.0,54,503,589,11.3,2.1,17.3,5,1219,106,43,3,0,7,1,40,27
68611,553.0,36.9,15.0,122,1346,891,17.7,8.5,37.3,6,1573,44,340,3,1,13,1,51,34
232446,137.0,0,0.0,0,29,29,1.9,0.1,0.1,0,12,7,5,0,0,0,0,2,2
244839,218.0,0.1,0.0,0,9,33,21.7,0.4,0.1,19,7,18,11,0,0,0,0,4,1
214624,322.0,17.6,10.0,11,69,321,36.5,2.6,7.1,21,88,1,138,2,0,3,0,65,47
232448,159.0,0.5,0.0,0,69,856,40.3,3,2,37,188,68,24,1,0,2,0,38,71
220567,6.0,0,0.0,0,13,21,1.7,0.1,0.1,0,27,6,5,0,0,0,0,1,3
280507,233.0,1.7,0.0,0,968,513,57.5,6.3,1.7,44,1687,72,50,1,0,2,0,37,56
269965,214.0,2.6,1.0,7,68,321,44.9,1.8,5.2,32,299,5,110,0,0,2,0,35,36
232300,220.0,0.2,0.0,0,8,83,34,0.8,0.3,17,318,17,7,0,0,0,0,6,7
274984,121.0,0.6,0.0,0,6,421,30.4,1.5,2.3,25,2134,30,28,1,0,1,0,38,11
218786,341.0,0.3,0.0,0,18,150,46.1,0.5,0.5,30,132,35,16,0,0,0,0,9,19
220261,226.0,0.1,0.0,0,1342,332,30.3,1.2,2.7,9,243,33,41,1,0,2,0,34,52
223367,214.0,0,0.0,0,14,153,23.4,0.1,0.1,20,2,23,29,1,0,0,0,17,1
214085,242.0,0,0.0,0,2490,424,48.5,1.7,3.1,13,554,40,46,1,0,2,0,32,43
231800,496.0,0,0.0,0,27,4,128.5,2.5,1.7,100,84,2,24,1,0,0,0,2,0
222068,316.0,0,0.0,0,4,44,53,0,0.1,50,0,10,2,0,0,0,0,7,6
275544,23.0,0.1,0.0,0,12,89,6.2,0.7,0.4,4,727,22,18,0,0,0,0,13,22
8504,343.0,9,3.0,50,845,312,39.8,3.1,24,2,567,10,85,3,0,14,0,37,80
260832,516.0,14.2,6.0,402,88,300,72.3,0.3,10.8,71,637,0,253,1,0,3,0,20,55
232447,122.0,0.4,0.0,1,37,262,28.2,0.8,3.1,26,162,1,92,1,0,1,0,26,4
223572,137.0,8.9,1.0,0,63,300,15.8,4.2,1.3,11,91,8,10,0,0,1,0,18,49
262523,231.0,11.7,4.0,10,122,92,31,2.1,2.1,17,76,15,62,0,0,0,0,8,10
11287,207.0,10,5.0,72,175,40,27,0.4,2.4,15,296,0,22,1,0,1,0,4,35
223466,82.0,0.2,0.0,0,60,110,21.7,1.5,0.4,19,517,21,11,0,0,0,0,7,10
237816,56.0,3,2.0,9,21,27,6.1,0,0.8,5,101,1,21,0,0,0,0,2,1
22388,449.0,22.8,5.0,32,379,265,57.7,2.6,7,41,752,1,117,2,0,3,0,54,40
260835,444.0,14.8,8.0,24,108,349,62.5,0,13.8,11,22657,7,316,0,0,3,0,24,12
22334,702.0,55.7,33.0,473,115,204,42.7,0.1,10,37,2258,2,157,1,0,2,0,17,42
238241,249.0,12.2,6.0,26,71,131,31.6,3,7.8,26,102,0,32,1,0,1,0,38,3
141560,324.0,14.3,7.0,26,360,192,47.3,2.8,5.1,22,147,1,65,2,0,3,0,37,55
241791,272.0,6.5,4.0,61,346,285,45.3,4.3,8.8,31,621,1,149,1,0,2,0,31,13
108445,396.0,12.9,7.0,17,167,196,62,0,5.1,53,151,5,140,0,0,1,0,14,6
51693,116.0,8.1,2.0,8,22,47,10.5,0.7,1.4,5,96,0,10,0,0,0,0,14,8
10875,211.0,11.2,2.0,10,168,33,24.5,0.6,2.6,9,235,0,29,1,0,2,0,6,40
76993,369.0,10.2,3.0,15,45,189,69.1,4.7,3.3,48,395,15,84,1,0,1,0,32,9
